,AgentName,Belief_1,Belief_2,Belief_3,Belief_4,Belief_5,Belief_6,Trend,Choice_Strategy,Strength_Beliefs
329,Increasing_0_329,3.3951391538729343,-3.7720806755562264,2.780441381383505,2.1078783984168354,2.2748330199285296,0.15038189711773697,Increasing,100% Positive Test,2.413459087712628
330,Increasing_0_330,3.177371991859782,-4.949669085746295,0.19732258221507937,0.8952637714682873,2.4670346688929183,0.9174973538530603,Increasing,100% Positive Test,2.100693242339237
331,Increasing_0_331,5.33658810182019,-0.4449127584468778,1.0702706432413098,-0.9037367664062769,2.4762212343754655,-1.3015388334092002,Increasing,100% Positive Test,1.9222113896165534
332,Increasing_0_332,-2.2895716774570882,-0.0806765021932474,-2.173825927499473,1.463869520306026,1.3733387521886633,1.9352137381538599,Increasing,100% Positive Test,1.5527493529663932
333,Increasing_0_333,3.0186075621386714,-0.41745196970458165,2.5605120866487514,-0.2326402126039718,3.7109412856858155,1.4231645539583342,Increasing,100% Positive Test,1.8938862784566879
334,Increasing_0_334,-2.2071126804287964,2.499779307264832,1.8699525421139045,-0.292363696694539,-3.699880969890621,-1.9037257307217843,Increasing,100% Positive Test,2.078802487852413
335,Increasing_0_335,-0.7731033927317879,-1.1875882618404776,0.029662024242287754,2.433712620483003,2.0767633104364607,-2.9054208200941067,Increasing,100% Positive Test,1.5677084049713539
336,Increasing_0_336,-2.241163800064709,1.49172912907006,0.5066714555637282,2.9823136100466883,-3.652376868986231,-1.8799581057201444,Increasing,100% Positive Test,2.12570216157526
337,Increasing_0_337,1.3427946111769178,-4.510247102256382,-1.0136401025773703,-1.1192097257829379,-1.7486804204003126,2.4085064396321707,Increasing,100% Positive Test,2.0238464003043486
338,Increasing_0_338,-3.2294567146017195,0.8766603262494951,-0.24439943267043288,0.95302025498777,1.4814531318436248,4.86997944730167,Increasing,100% Positive Test,1.942494884609119
339,Increasing_0_339,-2.969821449632089,2.5822671214808746,2.5049191851944874,0.4021640114514855,-4.251823923209743,-2.9856737112116374,Increasing,100% Positive Test,2.6161115670300528
340,Increasing_0_340,-1.8039647250536355,3.144217845508096,-0.4824013407292478,1.9098856631089907,0.4278019741710069,3.5543595930602803,Increasing,100% Positive Test,1.8871051902718763
341,Increasing_0_341,-0.017837006719122195,2.630785463310683,3.8413485962725655,-0.8890068056167264,3.166680913541203,0.8072993295571834,Increasing,100% Positive Test,1.8921596858362475
342,Increasing_0_342,3.912783065435774,-3.4306111390084326,-0.8212935495828894,0.9088471185942714,-1.1915950504041657,3.558246251233147,Increasing,100% Positive Test,2.303896029043113
343,Increasing_0_343,-1.04986094478264,1.8847251481380967,4.930938933626345,2.6757916996467945,0.8061447490523289,-1.6093009974217303,Increasing,100% Positive Test,2.1594604121113226
344,Increasing_0_344,0.20807063924759855,-3.972184659760076,2.719199383151882,0.41030623771327446,2.076355888784934,3.627467804583838,Increasing,100% Positive Test,2.1689307688736004
345,Increasing_0_345,3.2293427178568344,-4.52501840931403,-1.6908873618497295,-0.8385847996442971,-0.3819730179495602,2.744742773545783,Increasing,100% Positive Test,2.235091513360039
346,Increasing_0_346,2.4180305295277233,-5.702493570083667,-0.9272493287123691,0.8675901078946618,2.126256896998358,1.3718270468122413,Increasing,100% Positive Test,2.2355745800048368
347,Increasing_0_347,-1.5657074950297718,1.7412284569821936,1.7015191320603091,-1.260941534486077,-5.152718211096063,-3.0097623016410813,Increasing,100% Positive Test,2.405312855215916
348,Increasing_0_348,-2.046981258577928,-1.9368188151200938,2.6777982570310344,-1.527998215889503,-4.145631382307696,-1.920971047706177,Increasing,100% Positive Test,2.376033162772072
349,Increasing_0_349,3.574689879492265,0.7500398360497087,-4.410468313654779,-2.198031791307981,3.9871819339202412,-1.4688783472296976,Increasing,100% Positive Test,2.7315483502757787
350,Increasing_0_350,-0.4246612745525876,-3.0748758582964224,2.770960338955905,-0.22740914237761256,2.612371920836506,2.8064411598352446,Increasing,100% Positive Test,1.98611994914238
351,Increasing_0_351,-4.224221657215219,2.1020239886379564,0.548485847418787,-0.18543805151112458,-3.794217785433711,-2.3838434070129235,Increasing,100% Positive Test,2.206371789538287
352,Increasing_0_352,-3.6539668486294397,1.2480577766141978,-0.2187905212577218,1.644289778300137,-4.752278327897752,-1.4424212465738022,Increasing,100% Positive Test,2.1599674165455083
353,Increasing_0_353,2.3239348047642423,1.3792065155096778,-4.93831745503643,-1.925374352778355,3.4206498639546328,-1.423828607052657,Increasing,100% Positive Test,2.568551933182666
354,Increasing_0_354,-0.9182632049227936,2.129391407702564,2.5989113924758747,-1.5727220756725466,-0.5794102036593125,-5.677365319273814,Increasing,100% Positive Test,2.2460106006178173
355,Increasing_0_355,1.9915501547916592,0.8600725276747208,-5.68627925410639,-1.8583495287243454,3.4544039719969253,-1.96277540831837,Increasing,100% Positive Test,2.635571807602068
356,Increasing_0_356,-1.1952823326913846,3.7810469740054846,2.6708238621887737,-1.7671006363366721,1.4337797577726898,-0.8601415500922865,Increasing,100% Positive Test,1.9513625188478818
357,Increasing_0_357,-0.007223722456210113,3.3647550770057473,1.9570670204035594,-1.649721880182767,0.5088002787539089,-3.946418728538964,Increasing,100% Positive Test,1.905664451223526
358,Increasing_0_358,-1.5597338955055489,2.3940506597092854,3.0417213216517975,3.347835441374967,-3.1262543172776245,-1.9337565325736676,Increasing,100% Positive Test,2.567225361348815
359,Increasing_0_359,0.09200788603217036,2.6243146781614035,1.7578809238360888,-1.8201716203744307,0.022477565426234136,-6.073474689492187,Increasing,100% Positive Test,2.0650545605537522
360,Increasing_0_360,2.9725250378112342,1.792658827506096,-4.489078938624051,-0.45116010348877056,3.737678605975794,-0.7982239212038821,Increasing,100% Positive Test,2.373554239101638
361,Increasing_0_361,-3.2272310867509506,1.7160404396244633,2.622716672062321,2.606392481021965,-4.28106473066648,-2.2145302985737843,Increasing,100% Positive Test,2.7779959514499937
362,Increasing_0_362,2.8867013689060217,-2.078514108569162,-1.8471353731478333,-0.37933833317976395,5.058143195317284,-2.5294235461044354,Increasing,100% Positive Test,2.46320932087075
363,Increasing_0_363,-1.2741709148268656,1.2197502496203156,0.12767038710635262,-0.9310226237012117,-1.1790135475705141,-5.275722323199565,Increasing,100% Positive Test,1.667891674337471
364,Increasing_0_364,0.4243925360047538,3.1434486659963614,2.5058427229060487,-1.8871964444284401,-0.011276542616058594,-5.534527888226475,Increasing,100% Positive Test,2.2511141333630227
365,Increasing_0_365,2.4743169862971977,-4.603588976133525,-1.8326039714727183,-1.0964953796463317,0.6451425797489596,3.1002850496205485,Increasing,100% Positive Test,2.2920721571532137
366,Increasing_0_366,2.7083161919163627,-5.190476133128413,0.402848067531937,1.3916965474326566,3.38856663602065,0.37783023586021136,Increasing,100% Positive Test,2.2432889686483715
367,Increasing_0_367,2.1428065475081497,-4.509587212464219,-0.5944969541094964,-0.6162853479749365,1.3978917917558933,2.3788211867734965,Increasing,100% Positive Test,1.9399815067643653
368,Increasing_0_368,-2.850505859641844,1.5943045537754794,-2.1105918297059816,-1.9405289082693908,-0.298970871962587,3.403324504586016,Increasing,100% Positive Test,2.033037754656883
369,Increasing_0_369,-1.7876896842969177,3.6538834098027686,3.7607288280416906,-0.6858695084108221,-1.0119365894542818,-4.88606788883038,Increasing,100% Positive Test,2.631029318139477
370,Increasing_0_370,-1.8679726488238018,1.887070609042944,3.7902028883389485,3.3549903163139674,-2.9200654896424636,-0.6979128088819384,Increasing,100% Positive Test,2.4197024601740105
371,Increasing_0_371,-2.7968360397921685,-0.47049333514417524,2.216386264697478,3.189766996678402,-4.268051489619045,-1.6555313368602578,Increasing,100% Positive Test,2.4328442437985878
372,Increasing_0_372,-2.147379315847046,-1.6927483201662905,1.7347844489109643,0.8043119269552235,-4.985189395572339,-1.068956586351267,Increasing,100% Positive Test,2.0722283323005217
373,Increasing_0_373,2.4351826690955103,1.1936471384959313,-3.853995020152622,-1.8892706123670175,3.061310122825585,-1.3929734087281846,Increasing,100% Positive Test,2.304396495277475
374,Increasing_0_374,2.599112582790892,-5.103637904639805,-1.9595393385207707,-0.17114198202037317,2.107330018534591,1.8032612180130596,Increasing,100% Positive Test,2.290670507419915
375,Increasing_0_375,1.5994549792479495,-2.5816677950401674,-1.5986279513089947,0.46851798111827736,-1.8717537526661605,-3.942010592890347,Increasing,100% Positive Test,2.0103388420453157
376,Increasing_0_376,2.6619283933648936,-4.874419768579474,-1.7058273904295513,0.5700185508201973,2.135330345301464,2.089052649020848,Increasing,100% Positive Test,2.339429516252738
377,Increasing_0_377,2.9020731624187164,-5.189216084940562,0.23893308073978703,1.2971334845925897,2.4705846200139527,1.4303130017389032,Increasing,100% Positive Test,2.2547089057407512
378,Increasing_0_378,3.4485923896963593,-0.1495364235946955,-2.043596970738498,0.8383273537732662,4.3190878881608175,0.3315433840038261,Increasing,100% Positive Test,1.8551140683279106
379,Increasing_0_379,0.09200788603217036,2.6243146781614035,1.7578809238360888,-1.8201716203744307,0.022477565426234136,-6.073474689492187,Increasing,100% Positive Test,2.0650545605537522
380,Increasing_0_380,-3.2724974998136678,2.43619286054964,2.220539544886417,0.6432104375700523,-5.1263429742538245,-1.9719855273361193,Increasing,100% Positive Test,2.6117948074016204
381,Increasing_0_381,3.9020034755931667,-2.1233810131154316,3.871396349410097,1.3967936009685402,1.659012536975443,-0.09734860166968262,Increasing,100% Positive Test,2.174989262955393
382,Increasing_0_382,-1.4297027280515124,0.5934446732079021,3.048316913591793,-0.14818232867646508,-5.52216602825353,-1.773352801603244,Increasing,100% Positive Test,2.0858609122307405
383,Increasing_0_383,5.436071687580775,-0.48075048415998,0.2037110841363573,-1.124982684495214,3.1248796615434173,-1.8348141314720605,Increasing,100% Positive Test,2.0342016222313006
384,Increasing_0_384,-3.711294466300878,1.41550141908632,-1.1842779169915814,1.2044433966868147,-3.9239703676396482,-3.4121516880930054,Increasing,100% Positive Test,2.475273209133041
385,Increasing_0_385,-3.9128113691819784,2.029268661655823,3.4876358898044524,-0.051333212063265576,-2.656165222879771,-2.790250914576129,Increasing,100% Positive Test,2.487910878360237
386,Increasing_0_386,3.8615015312999788,0.013338215041959145,-1.9270259503624367,-1.64242153097757,5.097647932134984,-2.379452676990765,Increasing,100% Positive Test,2.486897972801282
387,Increasing_0_387,-0.8907778348569395,2.876272293734604,-2.995981362392397,1.0819715776144314,1.6461172400086008,3.8385074960134546,Increasing,100% Positive Test,2.2216046341034046
388,Increasing_0_388,-1.924751352515605,0.7387360682572203,2.929089829580178,-0.43671164772753646,-5.4314640034568,-0.9645005271573277,Increasing,100% Positive Test,2.070875571449111
389,Increasing_0_389,-0.18968140340046402,-2.845676008529005,0.4196996111543486,-0.07405754979672252,0.26262906566050637,4.552814514590323,Increasing,100% Positive Test,1.3907596921885617
390,Increasing_0_390,-0.9182632049227936,2.129391407702564,2.5989113924758747,-1.5727220756725466,-0.5794102036593125,-5.677365319273814,Increasing,100% Positive Test,2.2460106006178173
391,Increasing_0_391,1.781171414409025,-2.6362232140403528,-1.0878519357009568,-0.6301638556595222,-2.9829615402227576,2.7145004864130744,Increasing,100% Positive Test,1.9721454077409482
392,Increasing_0_392,-3.3017387664755833,2.1575360411297386,3.3303293958771816,0.26743472571228993,-3.4201373031782056,-2.678595273476782,Increasing,100% Positive Test,2.5259619176416304
393,Increasing_0_393,0.16930151013545724,3.019303142020684,4.104715290685417,-0.8339313160861274,-0.49020290278052303,-4.947563611620871,Increasing,100% Positive Test,2.260836295554846
394,Increasing_0_394,4.900596070821731,2.586448109921277,0.16375238930188496,-2.630496742101448,2.6583137293155836,-2.124511742870311,Increasing,100% Positive Test,2.510686464055372
395,Increasing_0_395,0.17725774190168592,0.6591042584263631,5.124856736879525,-2.724547926934009,2.5059748766617576,1.2724932269677662,Increasing,100% Positive Test,2.0773724612951843
396,Increasing_0_396,-2.9417638639387413,-1.7310863413868172,0.4901397036911955,1.286454489960073,-4.668600334368383,0.004158621247348782,Increasing,100% Positive Test,1.8537005590987599
397,Increasing_0_397,2.633212707822147,1.923589491952856,-4.652944819918875,0.8297340389593949,2.5045977196667364,0.49913669451086495,Increasing,100% Positive Test,2.1738692454718125
398,Increasing_0_398,3.1209584979147555,0.7122048304413064,-3.843903461960143,-0.48069291658189706,2.4453768812001666,-1.5998966704458444,Increasing,100% Positive Test,2.033838876424019
399,Increasing_0_399,2.3716373795060783,2.0866437037384937,-3.0444736049875125,-1.5205912767907608,2.6437404139325023,-1.1160411980994858,Increasing,100% Positive Test,2.130521262842472
400,Increasing_0_400,-4.258395203529625,1.2913308197536355,1.6163562646304455,1.5579836142001429,-4.423431330286548,-1.7070068358091641,Increasing,100% Positive Test,2.475750678034927
401,Increasing_0_401,2.643641418429865,-2.6196987044339477,-3.3620193837950634,-1.2977038126248504,-2.503516952949998,2.370293121436816,Increasing,100% Positive Test,2.466145565611757
402,Increasing_0_402,3.086536183304408,-5.344712662031271,-0.5544664504666179,-0.5879348732824806,2.8000440549617194,0.5731873199166478,Increasing,100% Positive Test,2.157813590660524
403,Increasing_0_403,2.49334044737692,1.5657500860567517,-4.376001924218007,-1.8526124855869395,3.2545828576214264,-1.5727869555064138,Increasing,100% Positive Test,2.5191791260610765
404,Increasing_0_404,0.7417277434664884,3.347289884023193,3.160503580976659,0.9366052679255227,-2.0871794427443957,-4.537059556462602,Increasing,100% Positive Test,2.4683942459331436
405,Increasing_0_405,2.614261668989157,-4.7376161786137585,-0.5308321231109063,1.3239771075808786,2.9235141441181374,0.29410677798698137,Increasing,100% Positive Test,2.0707180000666363
406,Increasing_0_406,2.355214718953722,-5.931711706143996,-1.1809612768035884,0.12642957505409122,2.0982565702314853,1.086035615804453,Increasing,100% Positive Test,2.1297682438318892
407,Increasing_0_407,-5.044989215063298,-0.15892851178494224,2.3363980382377028,2.516831804205274,-2.2843788087415766,-0.6222048119438857,Increasing,100% Positive Test,2.1606218649961133
408,Increasing_0_408,1.5117739220306206,-2.233287463982122,-0.9318628564172426,-1.1886413777861984,0.7111196519787834,-6.205090870708919,Increasing,100% Positive Test,2.1302960238173143
409,Increasing_0_409,-2.1335326341616594,0.7504103627623847,-0.9305573474933423,-0.2588804983976113,-1.3042251393664401,5.318467132104348,Increasing,100% Positive Test,1.782678852380964
410,Increasing_0_410,-1.5971230761831035,0.43337947877319194,1.9217512096378027,-0.21433435227964948,-6.471216957410837,-2.0268667172067207,Increasing,100% Positive Test,2.1107786319152173
411,Increasing_0_411,4.996715786184096,2.8247603525431213,-1.3499515602268435,-2.1287024277294795,3.305190646106491,-1.3631230814570112,Increasing,100% Positive Test,2.6614073090411736
412,Increasing_0_412,2.3239348047642423,1.3792065155096778,-4.93831745503643,-1.925374352778355,3.4206498639546328,-1.423828607052657,Increasing,100% Positive Test,2.568551933182666
413,Increasing_0_413,2.783040946776187,-3.506024774130558,-2.7656264240471184,-1.513435335963048,-0.05634478138755837,1.5878163963099308,Increasing,100% Positive Test,2.0353814431023998
414,Increasing_0_414,-0.9144553261846617,-0.8133533381705492,-1.3808067527306072,-0.15795358196830778,-3.6324825895941175,-4.38009406153312,Increasing,100% Positive Test,1.8798576083635605
415,Increasing_0_415,-1.9791594666097807,-1.6475467044866692,-1.2259608906052055,-2.530874870147594,-2.0959785596918907,4.052857393827407,Increasing,100% Positive Test,2.2553963142280913
416,Increasing_0_416,-3.0013130140939857,1.2764910815248862,3.052765966646513,4.213321355241144,-1.8228508427317833,-1.7680700918129095,Increasing,100% Positive Test,2.5224687253418705
417,Increasing_0_417,4.682420751526746,1.4144015651669493,-3.075174937096678,-1.2759479093310901,3.8728583848533464,-1.4661388540647105,Increasing,100% Positive Test,2.631157067006587
418,Increasing_0_418,1.8704561090781704,1.0642402406219909,-4.532873605203249,-2.043297128609636,2.521770550006039,-2.3309863178104444,Increasing,100% Positive Test,2.393937325221588
419,Increasing_0_419,-0.1384960483047863,-1.488936369290896,0.7385861786890825,2.8389781123531463,2.9378997565573215,4.149814743864447,Increasing,100% Positive Test,2.0487852015099466
420,Increasing_0_420,-2.5527762357431993,-0.6865147902374057,0.1404178312113808,2.2798298728010695,-4.877194505096403,-2.98012664417796,Increasing,100% Positive Test,2.252809979877903
421,Increasing_0_421,1.3633811292717037,-0.31899338530998766,2.940942133694963,-1.5753006916532108,-2.1259813081411574,4.284262518014391,Increasing,100% Positive Test,2.101476861014236
422,Increasing_0_422,-0.6752519590341051,0.8795564101489118,1.3039537306337117,4.317857752024563,-2.880327810917807,-1.0317980552496844,Increasing,100% Positive Test,1.848124286334797
423,Increasing_0_423,1.2457592996843707,-5.3038216934642035,-3.1739685355786564,-1.1352502620732792,-0.5563999564335046,2.8415232592775244,Increasing,100% Positive Test,2.376120501085256
424,Increasing_0_424,5.012078683600719,2.284992427635086,0.23383232456706637,-1.818272156124398,4.098558261645547,-2.3376970482984643,Increasing,100% Positive Test,2.63090515031188
425,Increasing_0_425,4.4696532688491,-3.1795308955226096,-1.9392482812737537,-0.12871351127715164,-0.6591486821396387,-0.22460770546750652,Increasing,100% Positive Test,1.7668170574216269
426,Increasing_0_426,5.0652935669219294,2.3949469939993175,-0.31413405922256976,-0.9313319757320144,4.087160340064797,-2.261549528368008,Increasing,100% Positive Test,2.509069410718106
427,Increasing_0_427,-2.8913170490129096,2.915999927344638,2.2952034856910593,-0.04859796046723874,-4.176034916656288,-2.895327216079938,Increasing,100% Positive Test,2.5370800925420123
428,Increasing_0_428,1.6657327918904645,-4.217893088667578,-1.7872845170043632,-0.7512327610381032,2.1750870477343556,3.000203117654866,Increasing,100% Positive Test,2.2662388873316215
429,Increasing_0_429,4.6922713403639955,1.4721162621234982,0.9504191815357848,-1.4476747421307985,3.900714471951021,-2.209072931883449,Increasing,100% Positive Test,2.445378154998091
430,Increasing_0_430,-3.9659176010626473,3.0137145975141832,0.792082180537983,-0.90552767831613,-3.6335062304550854,-1.0309439123649353,Increasing,100% Positive Test,2.223615366708494
431,Increasing_0_431,-3.766112182492513,2.9995846872804695,2.265304382891899,0.033221205794092434,-4.266651635311998,-2.046919866132625,Increasing,100% Positive Test,2.562965659983933
432,Increasing_0_432,4.698313592447004,0.9085399565574144,-1.3919780000961581,-0.8590367817109071,3.898493427345922,-1.5035129118851884,Increasing,100% Positive Test,2.2099791116737655
433,Increasing_0_433,2.3143233718297425,1.2819185461707574,-3.7148318708681076,-1.2980973666865956,3.9282609742937087,-2.0052248219728854,Increasing,100% Positive Test,2.4237761586369664
434,Increasing_0_434,-3.2839361939977683,0.5049050471945522,1.1470156697203238,1.824995814567802,-5.034025629990411,-0.52798677124622,Increasing,100% Positive Test,2.053810854452846
435,Increasing_0_435,2.526819188797988,-5.193924605933545,1.7415332801889305,0.7350376007300611,1.6279597106066266,0.2904282261845711,Increasing,100% Positive Test,2.019283768740287
436,Increasing_0_436,4.770775740983175,1.8058490679872619,0.7407034820323561,-1.8984367140495226,3.976503478504476,-2.118726436751749,Increasing,100% Positive Test,2.5518324867180904
437,Increasing_0_437,4.239735189615149,2.340582614555555,2.018919059373724,-1.9696788414144775,2.6834342696806184,-3.2620846054295716,Increasing,100% Positive Test,2.7524057633448495
438,Increasing_0_438,1.4144682970867604,-5.02160012875668,-3.5241826168305685,-0.8687213095484261,-0.3658825744544598,2.7634573908532256,Increasing,100% Positive Test,2.3263853862550206
439,Increasing_0_439,0.0716947650088014,1.8891326041110528,-2.5524153035204096,-0.34426176946781184,4.402595562109076,-0.029632804658524692,Increasing,100% Positive Test,1.548288801479279
440,Increasing_0_440,-2.6706251689316347,-3.130823650632378,1.4262692833098072,-1.199523671901137,-3.4259642090416484,-1.9701938318635184,Increasing,100% Positive Test,2.3038999692800206
441,Increasing_0_441,-1.4945874861900064,-0.14612926056958084,4.60236905910546,1.713137557051227,-2.3729491779652037,-2.5758677498176974,Increasing,100% Positive Test,2.150840048449862
442,Increasing_0_442,-3.000828382791537,0.40885734464280826,0.17006449873637614,3.1260323966729304,2.225823255653258,3.415485642637095,Increasing,100% Positive Test,2.0578485868556675
443,Increasing_0_443,2.7132164836646986,2.1331899178964644,-4.678426399765052,-0.902162651324846,3.44052941354743,-0.8779183011217256,Increasing,100% Positive Test,2.457573861220036
444,Increasing_0_444,-0.4383819692781916,2.2606221549914594,3.398363990140165,-0.3650367789078157,-0.4528988436171961,-4.973694765000739,Increasing,100% Positive Test,1.9814997503225946
445,Increasing_0_445,0.3802342470213505,-4.282796898537683,2.4338765743361397,-0.21374637860015033,1.2210036809897913,3.7845684693606825,Increasing,100% Positive Test,2.052704374807633
446,Increasing_0_446,2.6755816992745207,-5.655346644128326,-1.112954747673303,0.8895267283308813,2.6668557832684168,0.5275089010411042,Increasing,100% Positive Test,2.254629083952759
447,Increasing_0_447,-0.8674784351964262,-0.7854025533104668,2.165955542714402,2.2787514703613923,2.2897662052670524,4.194920168895519,Increasing,100% Positive Test,2.097045729290876
448,Increasing_0_448,-4.642364121156794,0.3261908406048116,1.393401694231852,1.2874698449002082,-3.5645244231272435,1.1604201787424584,Increasing,100% Positive Test,2.0623951837938947
449,Increasing_0_449,2.480770976948553,-1.087454052325189,-5.560601320199541,-1.123494200999781,2.1438688584027497,-3.602639162583086,Increasing,100% Positive Test,2.6664714285764832
450,Increasing_0_450,2.6587538315935046,-4.860197196417226,-1.8209028709295252,-0.24364420299823847,1.6975796399346588,1.8794177607221898,Increasing,100% Positive Test,2.1934159170992236
451,Increasing_0_451,-4.026290342536232,2.144285658059358,-0.4206250684680569,2.737488389140454,-1.7162145784454208,0.17204996572447528,Increasing,100% Positive Test,1.8694923337289995
452,Increasing_0_452,5.021690116535219,2.3822803969740067,-0.9896532596012552,-2.445549142216157,3.5909471513064704,-1.7563008333782366,Increasing,100% Positive Test,2.6977368166685576
453,Increasing_0_453,-1.4738990148494298,1.8802409728967955,2.521741452980047,-1.2654696357302395,-4.865527796612095,-1.5020538989054897,Increasing,100% Positive Test,2.2514887953290157
454,Increasing_0_454,-1.1595564895035935,0.8730127437483897,3.1656788431559755,2.807857385740799,-4.010558772173503,-1.1674668385792724,Increasing,100% Positive Test,2.1973551788169225
455,Increasing_0_455,-0.15946343243652777,-2.448636032326617,3.6868053848707167,-0.016436551394750754,1.2021691562389325,3.9377256339931024,Increasing,100% Positive Test,1.9085393652101077
456,Increasing_0_456,4.770775740983175,1.8058490679872619,0.7407034820323561,-1.8984367140495226,3.976503478504476,-2.118726436751749,Increasing,100% Positive Test,2.5518324867180904
457,Increasing_0_457,-0.6528479579336979,-1.4289070145490277,2.7148731732947926,0.15967962501463118,-4.026037811750506,-3.880734474640887,Increasing,100% Positive Test,2.1438466761972568
458,Increasing_0_458,4.884384940822034,1.326619261715564,-2.2268743058163243,-1.6193161197347934,1.6346685578075635,-1.879150460681985,Increasing,100% Positive Test,2.2618356077630444
459,Increasing_0_459,2.8890428589705373,-4.665485642601602,0.7325892562197001,0.8281035226267103,2.9767306969204705,1.3972378834649728,Increasing,100% Positive Test,2.2481983101339984
460,Increasing_0_460,1.2304252079031255,-3.5994888085958405,-0.6528970913504762,-1.357495943344172,1.4312117158106012,4.1801782605175815,Increasing,100% Positive Test,2.0752828379202994
461,Increasing_0_461,0.8768122512588613,0.5347904681804905,-3.7055279542067003,-0.8563238906963218,1.0660364645418883,-4.567330083412399,Increasing,100% Positive Test,1.9344701853827768
462,Increasing_0_462,4.001807592645755,1.7900691571762457,1.0748627932068517,-1.5708226114225134,3.49667049256,-1.941587678080091,Increasing,100% Positive Test,2.3126367208485763
463,Increasing_0_463,0.7148922243309197,3.125824523596166,1.9147526048213315,-1.6294869773517338,0.7552898730416217,-5.315275327188156,Increasing,100% Positive Test,2.2425869217216547
464,Increasing_0_464,2.3017539014013755,-1.3712855922111835,-4.899431266849642,-0.5689790820994372,2.8175469750750324,-4.035077029049559,Increasing,100% Positive Test,2.665678974447705
465,Increasing_0_465,-0.5577271396146446,0.12012088962862283,-4.062964246480293,-1.4091111604427131,0.9631813795441513,4.088865524445395,Increasing,100% Positive Test,1.8669950566926368
466,Increasing_0_466,0.2747638583602022,-0.32439966888865335,4.576919492073181,-1.3671923503912216,1.7267563090542326,2.279771002594434,Increasing,100% Positive Test,1.758300446893654
467,Increasing_0_467,-0.4673554549636649,-2.482113507398135,-1.0856668931228177,0.5726633122218585,3.086335741298738,4.011776230527662,Increasing,100% Positive Test,1.950985189922146
468,Increasing_0_468,-0.6073202070927257,1.6029376161184978,2.7221917299864256,3.010805617368748,0.2684374556550132,-0.8703392437638318,Increasing,100% Positive Test,1.5136719783308736
469,Increasing_0_469,1.878636004860009,-1.5908400170600623,-2.031969218401188,-0.8464712989480748,4.3248581017217615,-3.547234357850327,Increasing,100% Positive Test,2.3700014998069037
470,Increasing_0_470,4.383756410258849,0.06268792262990025,0.43424269566850004,-2.523175739340678,-1.2823721172616755,-0.2334502336424628,Increasing,100% Positive Test,1.486614186467011
471,Increasing_0_471,5.24642341307784,2.3649656924566553,-1.9622824309666969,-1.531920232341591,3.562941590187232,-1.4930726126164995,Increasing,100% Positive Test,2.6936009952744193
472,Increasing_0_472,-4.890770048877149,0.6111340877141069,-0.8734978901803951,1.272915893511297,-2.173107851373719,1.569847987686851,Increasing,100% Positive Test,1.898545626557253
473,Increasing_0_473,4.909235503545651,1.531613784914543,-0.9559498235913046,-1.3377582590729715,4.593594163714264,-2.2795311662357096,Increasing,100% Positive Test,2.601280450179074
474,Increasing_0_474,5.096191514416866,-2.76130908474996,-2.998251705222075,-1.6901161387737285,1.2161958122802627,-1.8584049560068783,Increasing,100% Positive Test,2.6034115352416283
475,Increasing_0_475,4.6799458502128335,0.8108978897400352,-2.0292851086500985,-2.8678687216800576,3.8375730416530223,-2.2910583101508704,Increasing,100% Positive Test,2.752771487014486
476,Increasing_0_476,0.6363517271786718,-1.8784916897186985,0.20322688926162524,-0.024640161641587,0.5953831621254597,4.910495278411257,Increasing,100% Positive Test,1.3747648180562164
477,Increasing_0_477,4.695746645880852,-3.107190355677464,-2.4020184397864273,-1.9830353177570326,3.03943903265029,-2.011854341551181,Increasing,100% Positive Test,2.873214022217208
478,Increasing_0_478,1.3848411559826095,-4.102501120612375,-1.0823148206024442,-1.5577422260970748,1.1200083454065517,4.005776427409131,Increasing,100% Positive Test,2.2088640160183646
479,Increasing_0_479,4.122589778120374,0.16310388468601883,-1.976644367243689,0.6413229996250625,4.298859520052197,-0.8023734978510638,Increasing,100% Positive Test,2.000815674596401
480,Increasing_0_480,2.8511903708926862,3.2642701476703113,-1.4304377208737356,-0.08697558728011605,2.921105785287939,-1.497224929144327,Increasing,100% Positive Test,2.008534090191519
481,Increasing_0_481,3.4704156194094966,-4.93480745811572,0.6797816388252209,0.7225557275014421,3.0400592064532734,0.22955955613163026,Increasing,100% Positive Test,2.1795298677394634
482,Increasing_0_482,0.993341061568368,-4.396661523632307,-0.125822320636619,0.13980313876814177,1.8252367399667413,4.371945639836292,Increasing,100% Positive Test,1.975468404068078
483,Increasing_0_483,4.2431105352633,2.2692125168240698,0.5679916357415622,-1.4906580534973888,3.6187252757010704,-2.1605582896268056,Increasing,100% Positive Test,2.391709384442366
484,Increasing_0_484,-2.045095043838986,-0.17801194609195306,0.5146042678094045,1.6697386839638053,-6.144697757558601,-1.6379940077166861,Increasing,100% Positive Test,2.0316902844965727
485,Increasing_0_485,0.3432271959677546,-2.059698476606861,4.548631249553769,0.05728939891538587,1.5433201980610176,0.8212048211041418,Increasing,100% Positive Test,1.5622285567014884
486,Increasing_0_486,0.9344268622864056,0.11043879299528231,-4.553403889874336,-1.2630509785644188,2.6191728112546153,-2.7583838780775296,Increasing,100% Positive Test,2.039812868842098
487,Increasing_0_487,2.3143233718297425,1.2819185461707574,-3.7148318708681076,-1.2980973666865956,3.9282609742937087,-2.0052248219728854,Increasing,100% Positive Test,2.4237761586369664
