turkid,round,choice,condid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,timing,time_to_choose,time_to_completion
EFEA687FA13B465C949C2CF1E67B555F,18,2,0,Flat,control,2025-11-15 22:21:26,2025-11-15 22:24:23,1,0,0,5,4,3,5,2025-11-15T22:24:11Z,6.391999959945679,177
EFEA687FA13B465C949C2CF1E67B555F,19,2,0,Flat,control,2025-11-15 22:21:26,2025-11-15 22:24:23,1,0,0,5,4,3,5,2025-11-15T22:24:14Z,2.927999973297119,177
EFEA687FA13B465C949C2CF1E67B555F,20,1,0,Flat,control,2025-11-15 22:21:26,2025-11-15 22:24:23,1,0,0,5,4,3,5,2025-11-15T22:24:19Z,5.288000106811523,177
307B92D4FA74482A9D5DA0E3E4C29897,1,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:00:46Z,0,1473
307B92D4FA74482A9D5DA0E3E4C29897,2,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:03:21Z,155.61899995803833,1473
307B92D4FA74482A9D5DA0E3E4C29897,3,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:04:17Z,56.004000186920166,1473
307B92D4FA74482A9D5DA0E3E4C29897,4,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:05:10Z,52.669999837875366,1473
307B92D4FA74482A9D5DA0E3E4C29897,5,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:06:26Z,75.60000014305115,1473
307B92D4FA74482A9D5DA0E3E4C29897,6,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:07:42Z,76.68400001525879,1473
307B92D4FA74482A9D5DA0E3E4C29897,7,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:08:50Z,68.0609998703003,1473
307B92D4FA74482A9D5DA0E3E4C29897,8,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:09:51Z,60.55999994277954,1473
307B92D4FA74482A9D5DA0E3E4C29897,9,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:10:26Z,34.861000061035156,1473
307B92D4FA74482A9D5DA0E3E4C29897,10,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:10:55Z,29.374000072479248,1473
307B92D4FA74482A9D5DA0E3E4C29897,11,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:12:17Z,81.8899998664856,1473
307B92D4FA74482A9D5DA0E3E4C29897,12,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:12:50Z,33.13100004196167,1473
307B92D4FA74482A9D5DA0E3E4C29897,13,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:13:19Z,28.93400001525879,1473
307B92D4FA74482A9D5DA0E3E4C29897,14,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:14:07Z,47.38100004196167,1473
307B92D4FA74482A9D5DA0E3E4C29897,15,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:20:46Z,399.0859999656677,1473
307B92D4FA74482A9D5DA0E3E4C29897,16,0,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:21:37Z,51.52999997138977,1473
307B92D4FA74482A9D5DA0E3E4C29897,17,1,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:22:22Z,44.824000120162964,1473
307B92D4FA74482A9D5DA0E3E4C29897,18,1,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:22:55Z,32.85699987411499,1473
307B92D4FA74482A9D5DA0E3E4C29897,19,1,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:23:41Z,46.068000078201294,1473
307B92D4FA74482A9D5DA0E3E4C29897,20,2,1,Increasing,positive_test,2025-11-15 21:59:50,2025-11-15 22:24:23,0,-2,-2,1,2,1,2,2025-11-15T22:24:05Z,24.466000080108643,1473
A382A973A470455C9BD7B44B72FDA228,1,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:22:34Z,0,257
A382A973A470455C9BD7B44B72FDA228,2,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:22:48Z,13.877000093460083,257
A382A973A470455C9BD7B44B72FDA228,3,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:23:04Z,16.01099991798401,257
A382A973A470455C9BD7B44B72FDA228,4,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:23:13Z,8.578999996185303,257
A382A973A470455C9BD7B44B72FDA228,5,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:23:19Z,6.756999969482422,257
A382A973A470455C9BD7B44B72FDA228,6,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:23:27Z,7.561000108718872,257
A382A973A470455C9BD7B44B72FDA228,7,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:23:33Z,6.408999919891357,257
A382A973A470455C9BD7B44B72FDA228,8,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:09Z,95.93700003623962,257
A382A973A470455C9BD7B44B72FDA228,9,1,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:13Z,4.200000047683716,257
A382A973A470455C9BD7B44B72FDA228,10,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:18Z,4.366999864578247,257
A382A973A470455C9BD7B44B72FDA228,11,1,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:22Z,4.486000061035156,257
A382A973A470455C9BD7B44B72FDA228,12,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:28Z,5.650000095367432,257
A382A973A470455C9BD7B44B72FDA228,13,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:32Z,4.11299991607666,257
A382A973A470455C9BD7B44B72FDA228,14,2,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:25:37Z,4.615000009536743,257
A382A973A470455C9BD7B44B72FDA228,15,1,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:16Z,38.93400001525879,257
A382A973A470455C9BD7B44B72FDA228,16,1,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:21Z,5.858000040054321,257
A382A973A470455C9BD7B44B72FDA228,17,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:27Z,5.156999826431274,257
A382A973A470455C9BD7B44B72FDA228,18,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:30Z,3.8580000400543213,257
A382A973A470455C9BD7B44B72FDA228,19,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:34Z,4.041000127792358,257
A382A973A470455C9BD7B44B72FDA228,20,0,0,Flat,negative_test,2025-11-15 22:22:25,2025-11-15 22:26:42,1,1,1,4,4,4,3,2025-11-15T22:26:38Z,3.8239998817443848,257
4F65FCA0E1B6410E8B89B521098F0B8F,1,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:23:27Z,0,269
4F65FCA0E1B6410E8B89B521098F0B8F,2,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:23:50Z,22.670000076293945,269
4F65FCA0E1B6410E8B89B521098F0B8F,3,2,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:24:14Z,23.875,269
4F65FCA0E1B6410E8B89B521098F0B8F,4,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:24:28Z,14.506999969482422,269
4F65FCA0E1B6410E8B89B521098F0B8F,5,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:24:43Z,14.641999959945679,269
4F65FCA0E1B6410E8B89B521098F0B8F,6,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:24:56Z,12.88100004196167,269
4F65FCA0E1B6410E8B89B521098F0B8F,7,2,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:05Z,9.426000118255615,269
4F65FCA0E1B6410E8B89B521098F0B8F,8,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:13Z,7.742999792098999,269
4F65FCA0E1B6410E8B89B521098F0B8F,9,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:20Z,6.906000137329102,269
4F65FCA0E1B6410E8B89B521098F0B8F,10,2,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:28Z,8.399999856948853,269
4F65FCA0E1B6410E8B89B521098F0B8F,11,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:39Z,11.208000183105469,269
4F65FCA0E1B6410E8B89B521098F0B8F,12,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:45Z,5.373999834060669,269
4F65FCA0E1B6410E8B89B521098F0B8F,13,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:25:52Z,7.46399998664856,269
4F65FCA0E1B6410E8B89B521098F0B8F,14,2,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:26:00Z,8.120000123977661,269
4F65FCA0E1B6410E8B89B521098F0B8F,15,2,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:05Z,64.87999987602234,269
4F65FCA0E1B6410E8B89B521098F0B8F,16,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:11Z,6.130000114440918,269
4F65FCA0E1B6410E8B89B521098F0B8F,17,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:19Z,7.759999990463257,269
4F65FCA0E1B6410E8B89B521098F0B8F,18,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:26Z,6.5929999351501465,269
4F65FCA0E1B6410E8B89B521098F0B8F,19,0,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:33Z,6.7769999504089355,269
4F65FCA0E1B6410E8B89B521098F0B8F,20,1,0,Flat,control,2025-11-15 22:23:11,2025-11-15 22:27:40,-2,-2,-1,1,1,1,1,2025-11-15T22:27:37Z,4.1590001583099365,269
96041D117B9C47F89AEE333017C3C994,1,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:01Z,0,275
96041D117B9C47F89AEE333017C3C994,2,1,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:12Z,11.192999839782715,275
96041D117B9C47F89AEE333017C3C994,3,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:23Z,11.037000179290771,275
96041D117B9C47F89AEE333017C3C994,4,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:31Z,7.971999883651733,275
96041D117B9C47F89AEE333017C3C994,5,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:44Z,12.595999956130981,275
96041D117B9C47F89AEE333017C3C994,6,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:17:51Z,7.301000118255615,275
96041D117B9C47F89AEE333017C3C994,7,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:06Z,14.75,275
96041D117B9C47F89AEE333017C3C994,8,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:23Z,16.555000066757202,275
96041D117B9C47F89AEE333017C3C994,9,1,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:30Z,6.996999979019165,275
96041D117B9C47F89AEE333017C3C994,10,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:35Z,5.917999982833862,275
96041D117B9C47F89AEE333017C3C994,11,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:44Z,8.223000049591064,275
96041D117B9C47F89AEE333017C3C994,12,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:51Z,6.95199990272522,275
96041D117B9C47F89AEE333017C3C994,13,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:18:59Z,8.002000093460083,275
96041D117B9C47F89AEE333017C3C994,14,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:19:08Z,9.617999792098999,275
96041D117B9C47F89AEE333017C3C994,15,1,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:13Z,64.33400011062622,275
96041D117B9C47F89AEE333017C3C994,16,1,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:20Z,7.38100004196167,275
96041D117B9C47F89AEE333017C3C994,17,2,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:26Z,6.079999923706055,275
96041D117B9C47F89AEE333017C3C994,18,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:42Z,16.123000144958496,275
96041D117B9C47F89AEE333017C3C994,19,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:47Z,4.480999946594238,275
96041D117B9C47F89AEE333017C3C994,20,0,1,Increasing,negative_test,2025-11-15 22:16:21,2025-11-15 22:20:56,2,1,1,2,5,4,5,2025-11-15T22:20:52Z,4.895999908447266,275
5CFF46D109FB4D2A9A15C879C8FCB16E,1,0,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:14:42Z,0,432
5CFF46D109FB4D2A9A15C879C8FCB16E,2,1,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:15:53Z,70.49399995803833,432
5CFF46D109FB4D2A9A15C879C8FCB16E,3,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:23Z,29.861999988555908,432
5CFF46D109FB4D2A9A15C879C8FCB16E,4,0,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:29Z,5.959000110626221,432
5CFF46D109FB4D2A9A15C879C8FCB16E,5,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:34Z,5.353999853134155,432
5CFF46D109FB4D2A9A15C879C8FCB16E,6,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:41Z,6.773000001907349,432
5CFF46D109FB4D2A9A15C879C8FCB16E,7,1,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:45Z,4.617000102996826,432
5CFF46D109FB4D2A9A15C879C8FCB16E,8,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:51Z,5.940000057220459,432
5CFF46D109FB4D2A9A15C879C8FCB16E,9,0,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:16:59Z,7.23199987411499,432
5CFF46D109FB4D2A9A15C879C8FCB16E,10,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:17:24Z,25.534000158309937,432
5CFF46D109FB4D2A9A15C879C8FCB16E,11,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:17:30Z,5.769999980926514,432
5CFF46D109FB4D2A9A15C879C8FCB16E,12,0,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:17:37Z,7.330999851226807,432
5CFF46D109FB4D2A9A15C879C8FCB16E,13,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:17:45Z,7.332000017166138,432
5CFF46D109FB4D2A9A15C879C8FCB16E,14,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:17:51Z,6.75,432
5CFF46D109FB4D2A9A15C879C8FCB16E,15,0,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:19:43Z,111.88199996948242,432
5CFF46D109FB4D2A9A15C879C8FCB16E,16,1,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:20:15Z,31.371000051498413,432
5CFF46D109FB4D2A9A15C879C8FCB16E,17,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:20:21Z,6.135999917984009,432
5CFF46D109FB4D2A9A15C879C8FCB16E,18,1,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:20:27Z,5.938000202178955,432
5CFF46D109FB4D2A9A15C879C8FCB16E,19,2,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:20:36Z,8.86299991607666,432
5CFF46D109FB4D2A9A15C879C8FCB16E,20,1,1,Increasing,positive_test,2025-11-15 22:13:57,2025-11-15 22:21:09,1,0,1,1,4,5,3,2025-11-15T22:21:03Z,27.59999990463257,432
385934DCE1CE4E96891EDE6F2046C123,1,0,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:17:00Z,0,280
385934DCE1CE4E96891EDE6F2046C123,2,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:17:59Z,58.29099988937378,280
385934DCE1CE4E96891EDE6F2046C123,3,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:11Z,11.926000118255615,280
385934DCE1CE4E96891EDE6F2046C123,4,0,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:16Z,5.634999990463257,280
385934DCE1CE4E96891EDE6F2046C123,5,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:24Z,8.216000080108643,280
385934DCE1CE4E96891EDE6F2046C123,6,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:35Z,10.465999841690063,280
385934DCE1CE4E96891EDE6F2046C123,7,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:42Z,7.499000072479248,280
385934DCE1CE4E96891EDE6F2046C123,8,0,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:18:56Z,13.928999900817871,280
385934DCE1CE4E96891EDE6F2046C123,9,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:02Z,5.8480000495910645,280
385934DCE1CE4E96891EDE6F2046C123,10,0,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:07Z,4.838000059127808,280
385934DCE1CE4E96891EDE6F2046C123,11,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:14Z,7.515000104904175,280
385934DCE1CE4E96891EDE6F2046C123,12,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:22Z,7.827999830245972,280
385934DCE1CE4E96891EDE6F2046C123,13,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:32Z,9.749000072479248,280
385934DCE1CE4E96891EDE6F2046C123,14,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:19:37Z,4.999000072479248,280
385934DCE1CE4E96891EDE6F2046C123,15,0,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:20:34Z,56.78099989891052,280
385934DCE1CE4E96891EDE6F2046C123,16,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:20:45Z,11.259999990463257,280
385934DCE1CE4E96891EDE6F2046C123,17,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:20:52Z,7.1540000438690186,280
385934DCE1CE4E96891EDE6F2046C123,18,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:20:59Z,7.0309998989105225,280
385934DCE1CE4E96891EDE6F2046C123,19,2,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:21:06Z,6.934000015258789,280
385934DCE1CE4E96891EDE6F2046C123,20,1,1,Increasing,control,2025-11-15 22:16:39,2025-11-15 22:21:19,1,1,1,2,5,2,5,2025-11-15T22:21:14Z,8.297000169754028,280
E55A9614FCB74F67BD0BC91F01BD4C2A,1,0,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:17:49Z,0,257
E55A9614FCB74F67BD0BC91F01BD4C2A,2,0,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:05Z,15.467999935150146,257
E55A9614FCB74F67BD0BC91F01BD4C2A,3,1,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:16Z,11.529000043869019,257
E55A9614FCB74F67BD0BC91F01BD4C2A,4,0,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:29Z,12.342999935150146,257
E55A9614FCB74F67BD0BC91F01BD4C2A,5,2,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:42Z,13.236000061035156,257
E55A9614FCB74F67BD0BC91F01BD4C2A,6,1,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:50Z,7.858999967575073,257
E55A9614FCB74F67BD0BC91F01BD4C2A,7,0,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:18:58Z,7.733000040054321,257
E55A9614FCB74F67BD0BC91F01BD4C2A,8,1,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:19:06Z,8.67199993133545,257
E55A9614FCB74F67BD0BC91F01BD4C2A,9,2,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:19:19Z,12.763000011444092,257
E55A9614FCB74F67BD0BC91F01BD4C2A,10,1,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:19:31Z,11.805000066757202,257
E55A9614FCB74F67BD0BC91F01BD4C2A,11,1,1,Increasing,positive_test,2025-11-15 22:17:25,2025-11-15 22:21:42,0,-1,-1,4,4,2,2,2025-11-15T22:19:39Z,8.55899977684021,257
